Datestring,Sample_date,Station,75_95_TaxaID,Density,TotalBiovolume,Year,SamplingWeek,StandardSample
19750625,6/25/1975,Three Mile Bay,134,10,700,1975,26,yes
19750625,6/25/1975,Three Mile Bay,136,14,1750,1975,26,yes
19750625,6/25/1975,Buoy 109,137,56,1680,1975,26,yes
19750625,6/25/1975,Buoy 117,145,97,97000,1975,26,yes
19750625,6/25/1975,Shackelton Point,145,56,56000,1975,26,yes
19750625,6/25/1975,Three Mile Bay,145,31,31000,1975,26,yes
19750625,6/25/1975,Shackelton Point,148,174,26100,1975,26,yes
19750625,6/25/1975,Buoy 109,153,14,700,1975,26,yes
19750625,6/25/1975,Buoy 117,201,3,150,1975,26,yes
19750625,6/25/1975,Buoy 109,202,708,35400,1975,26,yes
19750625,6/25/1975,Buoy 117,202,278,13900,1975,26,yes
19750625,6/25/1975,Shackelton Point,202,291,14550,1975,26,yes
19750625,6/25/1975,Three Mile Bay,202,305,15250,1975,26,yes
19750625,6/25/1975,Three Mile Bay,204,14,3500,1975,26,yes
19750625,6/25/1975,Buoy 109,205,73,18250,1975,26,yes
19750625,6/25/1975,Buoy 117,205,42,10500,1975,26,yes
19750625,6/25/1975,Shackelton Point,205,83,20750,1975,26,yes
19750625,6/25/1975,Buoy 117,207,3,2400,1975,26,yes
19750625,6/25/1975,Shackelton Point,207,3,2400,1975,26,yes
19750625,6/25/1975,Three Mile Bay,207,14,11200,1975,26,yes
19750625,6/25/1975,Buoy 109,210,28,4200,1975,26,yes
19750625,6/25/1975,Shackelton Point,210,14,2100,1975,26,yes
19750625,6/25/1975,Three Mile Bay,210,69,10350,1975,26,yes
19750625,6/25/1975,Buoy 109,301,17,11900,1975,26,yes
19750625,6/25/1975,Buoy 117,301,14,9800,1975,26,yes
19750625,6/25/1975,Shackelton Point,301,24,16800,1975,26,yes
19750625,6/25/1975,Three Mile Bay,301,24,16800,1975,26,yes
19750625,6/25/1975,Buoy 109,304,167,28390,1975,26,yes
19750625,6/25/1975,Buoy 117,304,3,510,1975,26,yes
19750625,6/25/1975,Shackelton Point,304,14,2380,1975,26,yes
19750625,6/25/1975,Three Mile Bay,304,56,9520,1975,26,yes
19750625,6/25/1975,Buoy 109,312,14,7000,1975,26,yes
19750625,6/25/1975,Buoy 117,312,125,62500,1975,26,yes
19750625,6/25/1975,Shackelton Point,312,84,42000,1975,26,yes
19750625,6/25/1975,Three Mile Bay,312,254,127000,1975,26,yes
19750625,6/25/1975,Buoy 109,313,101,50500,1975,26,yes
19750625,6/25/1975,Shackelton Point,313,111,55500,1975,26,yes
19750625,6/25/1975,Buoy 109,318,38,60800,1975,26,yes
19750625,6/25/1975,Three Mile Bay,318,38,60800,1975,26,yes
19750625,6/25/1975,Buoy 109,319,56,67200,1975,26,yes
19750625,6/25/1975,Buoy 109,320,42,84000,1975,26,yes
19750625,6/25/1975,Buoy 117,320,56,112000,1975,26,yes
19750625,6/25/1975,Shackelton Point,320,3,6000,1975,26,yes
19750625,6/25/1975,Three Mile Bay,320,174,348000,1975,26,yes
19750625,6/25/1975,Buoy 109,336,14,13440,1975,26,yes
19750625,6/25/1975,Three Mile Bay,502,7,61600,1975,26,yes
19750625,6/25/1975,Buoy 109,601,1374,274800,1975,26,yes
19750625,6/25/1975,Buoy 117,601,569,113800,1975,26,yes
19750625,6/25/1975,Shackelton Point,601,972,194400,1975,26,yes
19750625,6/25/1975,Three Mile Bay,601,2193,438600,1975,26,yes
19750625,6/25/1975,Buoy 109,602,97,242500,1975,26,yes
19750625,6/25/1975,Buoy 117,602,28,70000,1975,26,yes
19750625,6/25/1975,Shackelton Point,602,90,225000,1975,26,yes
19750625,6/25/1975,Three Mile Bay,602,278,695000,1975,26,yes
19750625,6/25/1975,Buoy 109,702,167,42752,1975,26,yes
19750625,6/25/1975,Buoy 117,702,87,22272,1975,26,yes
19750625,6/25/1975,Shackelton Point,702,1399,358144,1975,26,yes
19750625,6/25/1975,Three Mile Bay,702,1582,404992,1975,26,yes
19750625,6/25/1975,Three Mile Bay,708,4,60000,1975,26,yes
19750625,6/25/1975,Buoy 117,709,10,20000,1975,26,yes
19750625,6/25/1975,Shackelton Point,709,28,56000,1975,26,yes
19750625,6/25/1975,Buoy 109,710,14,2800,1975,26,yes
19750625,6/25/1975,Buoy 117,710,3,600,1975,26,yes
19750625,6/25/1975,Shackelton Point,710,111,22200,1975,26,yes
19750625,6/25/1975,Three Mile Bay,710,83,16600,1975,26,yes
19750625,6/25/1975,Three Mile Bay,711,0.25,1393820,1975,26,yes
19750625,6/25/1975,Buoy 117,713,1318,65900,1975,26,yes
19750625,6/25/1975,Shackelton Point,713,555,27750,1975,26,yes
19750702,7/2/1975,Three Mile Bay,102,14,952,1975,27,yes
19750702,7/2/1975,Buoy 109,103,17,510,1975,27,yes
19750702,7/2/1975,Buoy 117,103,3,90,1975,27,yes
19750702,7/2/1975,Buoy 125,103,17,510,1975,27,yes
19750702,7/2/1975,Shackelton Point,103,7,210,1975,27,yes
19750702,7/2/1975,Three Mile Bay,103,14,420,1975,27,yes
19750702,7/2/1975,Buoy 109,104,28,840,1975,27,yes
19750702,7/2/1975,Buoy 117,104,3,90,1975,27,yes
19750702,7/2/1975,Three Mile Bay,104,4,120,1975,27,yes
19750702,7/2/1975,Three Mile Bay,105,4,1600,1975,27,yes
19750702,7/2/1975,Buoy 109,107,28,4144,1975,27,yes
19750702,7/2/1975,Buoy 117,107,83,12284,1975,27,yes
19750702,7/2/1975,Shackelton Point,107,42,6216,1975,27,yes
19750702,7/2/1975,Three Mile Bay,107,42,6216,1975,27,yes
19750702,7/2/1975,Three Mile Bay,121,42,3150,1975,27,yes
19750702,7/2/1975,Buoy 109,122,111,8325,1975,27,yes
19750702,7/2/1975,Shackelton Point,122,63,4725,1975,27,yes
19750702,7/2/1975,Buoy 109,125,28,280000,1975,27,yes
19750702,7/2/1975,Three Mile Bay,125,4,40000,1975,27,yes
19750702,7/2/1975,Shackelton Point,129,14,4858,1975,27,yes
19750702,7/2/1975,Buoy 109,130,3,1164,1975,27,yes
19750702,7/2/1975,Buoy 117,137,28,840,1975,27,yes
19750702,7/2/1975,Buoy 109,139,56,16800,1975,27,yes
19750702,7/2/1975,Buoy 109,142,14,420,1975,27,yes
19750702,7/2/1975,Three Mile Bay,143,14,420,1975,27,yes
19750702,7/2/1975,Shackelton Point,145,3,3000,1975,27,yes
19750702,7/2/1975,Buoy 109,148,83,12450,1975,27,yes
19750702,7/2/1975,Shackelton Point,148,56,8400,1975,27,yes
19750702,7/2/1975,Buoy 109,149,28,30800,1975,27,yes
19750702,7/2/1975,Buoy 117,149,14,15400,1975,27,yes
19750702,7/2/1975,Buoy 125,149,14,15400,1975,27,yes
19750702,7/2/1975,Shackelton Point,151,3,450,1975,27,yes
19750702,7/2/1975,Buoy 117,152,14,6874,1975,27,yes
19750702,7/2/1975,Buoy 109,202,1124,56200,1975,27,yes
19750702,7/2/1975,Buoy 117,202,1666,83300,1975,27,yes
19750702,7/2/1975,Buoy 125,202,458,22900,1975,27,yes
19750702,7/2/1975,Shackelton Point,202,56,2800,1975,27,yes
19750702,7/2/1975,Three Mile Bay,202,42,2100,1975,27,yes
19750702,7/2/1975,Three Mile Bay,206,4,3200,1975,27,yes
19750702,7/2/1975,Buoy 109,207,28,22400,1975,27,yes
19750702,7/2/1975,Buoy 117,207,3,2400,1975,27,yes
19750702,7/2/1975,Buoy 125,207,14,11200,1975,27,yes
19750702,7/2/1975,Three Mile Bay,207,59,47200,1975,27,yes
19750702,7/2/1975,Buoy 117,208,14,58800,1975,27,yes
19750702,7/2/1975,Buoy 117,210,28,4200,1975,27,yes
19750702,7/2/1975,Buoy 125,210,14,2100,1975,27,yes
19750702,7/2/1975,Buoy 109,301,63,44100,1975,27,yes
19750702,7/2/1975,Buoy 117,301,66,46200,1975,27,yes
19750702,7/2/1975,Buoy 125,301,35,24500,1975,27,yes
19750702,7/2/1975,Shackelton Point,301,52,36400,1975,27,yes
19750702,7/2/1975,Three Mile Bay,301,59,41300,1975,27,yes
19750702,7/2/1975,Buoy 109,304,69,11730,1975,27,yes
19750702,7/2/1975,Buoy 117,304,14,2380,1975,27,yes
19750702,7/2/1975,Buoy 125,304,42,7140,1975,27,yes
19750702,7/2/1975,Three Mile Bay,304,4,680,1975,27,yes
19750702,7/2/1975,Buoy 109,310,17,17000,1975,27,yes
19750702,7/2/1975,Three Mile Bay,311,278,278000,1975,27,yes
19750702,7/2/1975,Buoy 109,312,56,28000,1975,27,yes
19750702,7/2/1975,Buoy 117,312,28,14000,1975,27,yes
19750702,7/2/1975,Buoy 125,312,125,62500,1975,27,yes
19750702,7/2/1975,Shackelton Point,312,45,22500,1975,27,yes
19750702,7/2/1975,Three Mile Bay,312,233,116500,1975,27,yes
19750702,7/2/1975,Buoy 109,313,56,28000,1975,27,yes
19750702,7/2/1975,Buoy 117,313,244,122000,1975,27,yes
19750702,7/2/1975,Buoy 125,313,10,5000,1975,27,yes
19750702,7/2/1975,Shackelton Point,313,150,75000,1975,27,yes
19750702,7/2/1975,Buoy 109,318,77,123200,1975,27,yes
19750702,7/2/1975,Buoy 117,318,70,112000,1975,27,yes
19750702,7/2/1975,Buoy 125,318,56,89600,1975,27,yes
19750702,7/2/1975,Three Mile Bay,318,63,100800,1975,27,yes
19750702,7/2/1975,Buoy 109,319,118,141600,1975,27,yes
19750702,7/2/1975,Buoy 125,319,7,8400,1975,27,yes
19750702,7/2/1975,Buoy 109,320,73,146000,1975,27,yes
19750702,7/2/1975,Buoy 117,320,45,90000,1975,27,yes
19750702,7/2/1975,Three Mile Bay,320,21,42000,1975,27,yes
19750702,7/2/1975,Buoy 117,331,14,30800,1975,27,yes
19750702,7/2/1975,Shackelton Point,336,28,26880,1975,27,yes
19750702,7/2/1975,Three Mile Bay,336,4,3840,1975,27,yes
19750702,7/2/1975,Buoy 109,601,763,152600,1975,27,yes
19750702,7/2/1975,Buoy 117,601,861,172200,1975,27,yes
19750702,7/2/1975,Buoy 125,601,638,127600,1975,27,yes
19750702,7/2/1975,Shackelton Point,601,153,30600,1975,27,yes
19750702,7/2/1975,Three Mile Bay,601,389,77800,1975,27,yes
19750702,7/2/1975,Buoy 109,602,205,512500,1975,27,yes
19750702,7/2/1975,Buoy 117,602,115,287500,1975,27,yes
19750702,7/2/1975,Buoy 125,602,115,287500,1975,27,yes
19750702,7/2/1975,Shackelton Point,602,52,130000,1975,27,yes
19750702,7/2/1975,Three Mile Bay,602,444,1110000,1975,27,yes
19750702,7/2/1975,Three Mile Bay,701,84,21504,1975,27,yes
19750702,7/2/1975,Buoy 117,702,216,55296,1975,27,yes
19750702,7/2/1975,Buoy 125,702,372,95232,1975,27,yes
19750702,7/2/1975,Shackelton Point,702,118,30208,1975,27,yes
19750702,7/2/1975,Three Mile Bay,702,372,95232,1975,27,yes
19750702,7/2/1975,Three Mile Bay,708,7,105000,1975,27,yes
19750702,7/2/1975,Buoy 109,709,3,6000,1975,27,yes
19750702,7/2/1975,Buoy 125,709,14,28000,1975,27,yes
19750702,7/2/1975,Buoy 109,710,83,16600,1975,27,yes
19750702,7/2/1975,Buoy 117,710,14,2800,1975,27,yes
19750702,7/2/1975,Shackelton Point,710,56,11200,1975,27,yes
19750702,7/2/1975,Three Mile Bay,710,14,2800,1975,27,yes
19750702,7/2/1975,Buoy 125,711,0.02,111505.6,1975,27,yes
19750702,7/2/1975,Shackelton Point,711,0.08,446022.4,1975,27,yes
19750702,7/2/1975,Buoy 125,713,209,10450,1975,27,yes
19750702,7/2/1975,Buoy 125,715,0.02,320,1975,27,yes
19750702,7/2/1975,Three Mile Bay,715,4,64000,1975,27,yes
19750709,7/9/1975,Buoy 109,101,14,952,1975,28,yes
19750709,7/9/1975,Three Mile Bay,102,45,3060,1975,28,yes
19750709,7/9/1975,Buoy 109,103,167,5010,1975,28,yes
19750709,7/9/1975,Buoy 125,103,28,840,1975,28,yes
19750709,7/9/1975,Shackelton Point,103,10,300,1975,28,yes
19750709,7/9/1975,Three Mile Bay,103,31,930,1975,28,yes
19750709,7/9/1975,Buoy 109,104,139,4170,1975,28,yes
19750709,7/9/1975,Buoy 125,104,28,840,1975,28,yes
19750709,7/9/1975,Shackelton Point,104,10,300,1975,28,yes
19750709,7/9/1975,Three Mile Bay,104,10,300,1975,28,yes
19750709,7/9/1975,Three Mile Bay,105,31,12400,1975,28,yes
19750709,7/9/1975,Buoy 109,106,42,16800,1975,28,yes
19750709,7/9/1975,Buoy 117,106,28,11200,1975,28,yes
19750709,7/9/1975,Buoy 125,106,28,11200,1975,28,yes
19750709,7/9/1975,Shackelton Point,106,3,1200,1975,28,yes
19750709,7/9/1975,Buoy 109,107,42,6216,1975,28,yes
19750709,7/9/1975,Buoy 117,107,28,4144,1975,28,yes
19750709,7/9/1975,Shackelton Point,107,14,2072,1975,28,yes
19750709,7/9/1975,Buoy 109,109,3,3000,1975,28,yes
19750709,7/9/1975,Buoy 117,116,28,16800,1975,28,yes
19750709,7/9/1975,Buoy 117,119,28,12152,1975,28,yes
19750709,7/9/1975,Buoy 109,120,14,6076,1975,28,yes
19750709,7/9/1975,Three Mile Bay,121,125,9375,1975,28,yes
19750709,7/9/1975,Buoy 109,122,777,58275,1975,28,yes
19750709,7/9/1975,Buoy 117,122,527,39525,1975,28,yes
19750709,7/9/1975,Buoy 125,122,305,22875,1975,28,yes
19750709,7/9/1975,Shackelton Point,122,111,8325,1975,28,yes
19750709,7/9/1975,Shackelton Point,123,3,225,1975,28,yes
19750709,7/9/1975,Buoy 109,124,42,21000,1975,28,yes
19750709,7/9/1975,Buoy 117,125,42,420000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,125,14,140000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,127,28,19600,1975,28,yes
19750709,7/9/1975,Three Mile Bay,128,28,112000,1975,28,yes
19750709,7/9/1975,Buoy 109,136,14,1750,1975,28,yes
19750709,7/9/1975,Buoy 109,137,56,1680,1975,28,yes
19750709,7/9/1975,Buoy 125,137,4664,139920,1975,28,yes
19750709,7/9/1975,Shackelton Point,137,14,420,1975,28,yes
19750709,7/9/1975,Buoy 109,142,28,840,1975,28,yes
19750709,7/9/1975,Three Mile Bay,142,14,420,1975,28,yes
19750709,7/9/1975,Buoy 109,146,42,5880,1975,28,yes
19750709,7/9/1975,Buoy 117,146,56,7840,1975,28,yes
19750709,7/9/1975,Three Mile Bay,146,4,560,1975,28,yes
19750709,7/9/1975,Buoy 109,148,180,27000,1975,28,yes
19750709,7/9/1975,Buoy 125,148,224,33600,1975,28,yes
19750709,7/9/1975,Buoy 109,149,28,30800,1975,28,yes
19750709,7/9/1975,Buoy 125,149,139,152900,1975,28,yes
19750709,7/9/1975,Shackelton Point,149,83,91300,1975,28,yes
19750709,7/9/1975,Three Mile Bay,149,14,15400,1975,28,yes
19750709,7/9/1975,Three Mile Bay,150,4,80000,1975,28,yes
19750709,7/9/1975,Buoy 109,151,14,2100,1975,28,yes
19750709,7/9/1975,Buoy 117,152,28,13748,1975,28,yes
19750709,7/9/1975,Three Mile Bay,153,14,700,1975,28,yes
19750709,7/9/1975,Buoy 109,202,4275,213750,1975,28,yes
19750709,7/9/1975,Buoy 117,202,1749,87450,1975,28,yes
19750709,7/9/1975,Buoy 125,202,861,43050,1975,28,yes
19750709,7/9/1975,Shackelton Point,202,1402,70100,1975,28,yes
19750709,7/9/1975,Three Mile Bay,203,222,3330,1975,28,yes
19750709,7/9/1975,Buoy 117,204,83,20750,1975,28,yes
19750709,7/9/1975,Buoy 125,204,7,1750,1975,28,yes
19750709,7/9/1975,Buoy 109,207,389,311200,1975,28,yes
19750709,7/9/1975,Buoy 117,207,334,267200,1975,28,yes
19750709,7/9/1975,Buoy 125,207,49,39200,1975,28,yes
19750709,7/9/1975,Shackelton Point,207,42,33600,1975,28,yes
19750709,7/9/1975,Three Mile Bay,207,35,28000,1975,28,yes
19750709,7/9/1975,Buoy 109,208,14,58800,1975,28,yes
19750709,7/9/1975,Three Mile Bay,208,14,58800,1975,28,yes
19750709,7/9/1975,Buoy 109,210,125,18750,1975,28,yes
19750709,7/9/1975,Buoy 125,210,139,20850,1975,28,yes
19750709,7/9/1975,Shackelton Point,210,42,6300,1975,28,yes
19750709,7/9/1975,Shackelton Point,211,3,450,1975,28,yes
19750709,7/9/1975,Buoy 109,301,70,49000,1975,28,yes
19750709,7/9/1975,Buoy 117,301,90,63000,1975,28,yes
19750709,7/9/1975,Buoy 125,301,91,63700,1975,28,yes
19750709,7/9/1975,Shackelton Point,301,94,65800,1975,28,yes
19750709,7/9/1975,Three Mile Bay,301,111,77700,1975,28,yes
19750709,7/9/1975,Buoy 109,304,194,32980,1975,28,yes
19750709,7/9/1975,Buoy 117,304,111,18870,1975,28,yes
19750709,7/9/1975,Buoy 125,304,28,4760,1975,28,yes
19750709,7/9/1975,Shackelton Point,304,139,23630,1975,28,yes
19750709,7/9/1975,Three Mile Bay,304,111,18870,1975,28,yes
19750709,7/9/1975,Buoy 109,305,111,38850,1975,28,yes
19750709,7/9/1975,Buoy 117,305,28,9800,1975,28,yes
19750709,7/9/1975,Shackelton Point,305,3,1050,1975,28,yes
19750709,7/9/1975,Buoy 109,310,49,49000,1975,28,yes
19750709,7/9/1975,Buoy 117,310,21,21000,1975,28,yes
19750709,7/9/1975,Buoy 125,310,7,7000,1975,28,yes
19750709,7/9/1975,Shackelton Point,310,17,17000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,310,17,17000,1975,28,yes
19750709,7/9/1975,Buoy 109,312,164,82000,1975,28,yes
19750709,7/9/1975,Buoy 117,312,425,212500,1975,28,yes
19750709,7/9/1975,Buoy 125,312,404,202000,1975,28,yes
19750709,7/9/1975,Shackelton Point,312,397,198500,1975,28,yes
19750709,7/9/1975,Three Mile Bay,312,439,219500,1975,28,yes
19750709,7/9/1975,Buoy 109,313,129,64500,1975,28,yes
19750709,7/9/1975,Buoy 109,318,122,195200,1975,28,yes
19750709,7/9/1975,Buoy 117,318,70,112000,1975,28,yes
19750709,7/9/1975,Buoy 125,318,42,67200,1975,28,yes
19750709,7/9/1975,Shackelton Point,318,174,278400,1975,28,yes
19750709,7/9/1975,Three Mile Bay,318,94,150400,1975,28,yes
19750709,7/9/1975,Buoy 117,319,139,166800,1975,28,yes
19750709,7/9/1975,Buoy 125,319,35,42000,1975,28,yes
19750709,7/9/1975,Shackelton Point,319,84,100800,1975,28,yes
19750709,7/9/1975,Buoy 109,320,63,126000,1975,28,yes
19750709,7/9/1975,Buoy 109,330,7,15750,1975,28,yes
19750709,7/9/1975,Buoy 117,330,56,126000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,330,7,15750,1975,28,yes
19750709,7/9/1975,Buoy 109,331,7,15400,1975,28,yes
19750709,7/9/1975,Three Mile Bay,331,4,8800,1975,28,yes
19750709,7/9/1975,Buoy 125,335,7,2800,1975,28,yes
19750709,7/9/1975,Buoy 109,338,3,12000,1975,28,yes
19750709,7/9/1975,Buoy 109,601,763,152600,1975,28,yes
19750709,7/9/1975,Buoy 117,601,361,72200,1975,28,yes
19750709,7/9/1975,Buoy 125,601,472,94400,1975,28,yes
19750709,7/9/1975,Shackelton Point,601,847,169400,1975,28,yes
19750709,7/9/1975,Three Mile Bay,601,1430,286000,1975,28,yes
19750709,7/9/1975,Buoy 109,602,278,695000,1975,28,yes
19750709,7/9/1975,Buoy 117,602,90,225000,1975,28,yes
19750709,7/9/1975,Buoy 125,602,111,277500,1975,28,yes
19750709,7/9/1975,Shackelton Point,602,97,242500,1975,28,yes
19750709,7/9/1975,Three Mile Bay,602,541,1352500,1975,28,yes
19750709,7/9/1975,Three Mile Bay,701,334,85504,1975,28,yes
19750709,7/9/1975,Buoy 117,702,21,5376,1975,28,yes
19750709,7/9/1975,Buoy 125,702,696,178176,1975,28,yes
19750709,7/9/1975,Shackelton Point,702,389,99584,1975,28,yes
19750709,7/9/1975,Three Mile Bay,702,129,33024,1975,28,yes
19750709,7/9/1975,Three Mile Bay,704,236,25488,1975,28,yes
19750709,7/9/1975,Three Mile Bay,708,14,210000,1975,28,yes
19750709,7/9/1975,Buoy 109,709,14,28000,1975,28,yes
19750709,7/9/1975,Buoy 117,709,14,28000,1975,28,yes
19750709,7/9/1975,Buoy 125,709,28,56000,1975,28,yes
19750709,7/9/1975,Shackelton Point,709,3,6000,1975,28,yes
19750709,7/9/1975,Buoy 117,710,28,5600,1975,28,yes
19750709,7/9/1975,Shackelton Point,710,83,16600,1975,28,yes
19750709,7/9/1975,Three Mile Bay,710,69,13800,1975,28,yes
19750709,7/9/1975,Three Mile Bay,711,0.04,223011.2,1975,28,yes
19750709,7/9/1975,Shackelton Point,712,10,240,1975,28,yes
19750709,7/9/1975,Three Mile Bay,712,3,72,1975,28,yes
19750709,7/9/1975,Buoy 117,713,1666,83300,1975,28,yes
19750709,7/9/1975,Three Mile Bay,713,52,2600,1975,28,yes
19750709,7/9/1975,Three Mile Bay,714,194,2910,1975,28,yes
19750709,7/9/1975,Buoy 109,715,3,48000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,715,7,112000,1975,28,yes
19750709,7/9/1975,Three Mile Bay,717,64,1536,1975,28,yes
19750715,7/15/1975,Three Mile Bay,102,49,3332,1975,29,yes
19750715,7/15/1975,Buoy 109,103,21,630,1975,29,yes
19750715,7/15/1975,Buoy 125,103,7,210,1975,29,yes
19750715,7/15/1975,Shackelton Point,103,83,2490,1975,29,yes
19750715,7/15/1975,Three Mile Bay,103,28,840,1975,29,yes
19750715,7/15/1975,Buoy 109,104,7,210,1975,29,yes
19750715,7/15/1975,Shackelton Point,104,35,1050,1975,29,yes
19750715,7/15/1975,Three Mile Bay,104,21,630,1975,29,yes
19750715,7/15/1975,Buoy 109,106,305,122000,1975,29,yes
19750715,7/15/1975,Buoy 125,106,56,22400,1975,29,yes
19750715,7/15/1975,Shackelton Point,106,56,22400,1975,29,yes
19750715,7/15/1975,Three Mile Bay,106,181,72400,1975,29,yes
19750715,7/15/1975,Buoy 109,107,28,4144,1975,29,yes
19750715,7/15/1975,Three Mile Bay,107,139,20572,1975,29,yes
19750715,7/15/1975,Buoy 109,116,139,83400,1975,29,yes
19750715,7/15/1975,Buoy 109,120,7,3038,1975,29,yes
19750715,7/15/1975,Buoy 109,122,2221,166575,1975,29,yes
19750715,7/15/1975,Buoy 125,122,1138,85350,1975,29,yes
19750715,7/15/1975,Shackelton Point,122,1416,106200,1975,29,yes
19750715,7/15/1975,Three Mile Bay,122,3081,231075,1975,29,yes
19750715,7/15/1975,Three Mile Bay,125,111,1110000,1975,29,yes
19750715,7/15/1975,Three Mile Bay,126,7,4900,1975,29,yes
19750715,7/15/1975,Three Mile Bay,127,14,9800,1975,29,yes
19750715,7/15/1975,Three Mile Bay,128,14,56000,1975,29,yes
19750715,7/15/1975,Buoy 109,130,7,2716,1975,29,yes
19750715,7/15/1975,Buoy 125,130,7,2716,1975,29,yes
19750715,7/15/1975,Three Mile Bay,130,21,8148,1975,29,yes
19750715,7/15/1975,Buoy 125,137,167,5010,1975,29,yes
19750715,7/15/1975,Three Mile Bay,137,4,120,1975,29,yes
19750715,7/15/1975,Buoy 109,139,28,8400,1975,29,yes
19750715,7/15/1975,Three Mile Bay,139,111,33300,1975,29,yes
19750715,7/15/1975,Three Mile Bay,140,56,1680,1975,29,yes
19750715,7/15/1975,Buoy 109,142,111,3330,1975,29,yes
19750715,7/15/1975,Shackelton Point,142,14,420,1975,29,yes
19750715,7/15/1975,Three Mile Bay,142,111,3330,1975,29,yes
19750715,7/15/1975,Buoy 125,145,7,7000,1975,29,yes
19750715,7/15/1975,Buoy 109,146,56,7840,1975,29,yes
19750715,7/15/1975,Shackelton Point,146,28,3920,1975,29,yes
19750715,7/15/1975,Shackelton Point,149,139,152900,1975,29,yes
19750715,7/15/1975,Buoy 109,152,28,13748,1975,29,yes
19750715,7/15/1975,Buoy 109,153,7,350,1975,29,yes
19750715,7/15/1975,Buoy 125,153,28,1400,1975,29,yes
19750715,7/15/1975,Buoy 109,202,750,37500,1975,29,yes
19750715,7/15/1975,Buoy 125,202,222,11100,1975,29,yes
19750715,7/15/1975,Shackelton Point,202,444,22200,1975,29,yes
19750715,7/15/1975,Three Mile Bay,202,28,1400,1975,29,yes
19750715,7/15/1975,Shackelton Point,204,7,1750,1975,29,yes
19750715,7/15/1975,Buoy 109,207,28,22400,1975,29,yes
19750715,7/15/1975,Buoy 125,207,28,22400,1975,29,yes
19750715,7/15/1975,Shackelton Point,207,21,16800,1975,29,yes
19750715,7/15/1975,Three Mile Bay,207,21,16800,1975,29,yes
19750715,7/15/1975,Buoy 109,210,389,58350,1975,29,yes
19750715,7/15/1975,Buoy 125,210,83,12450,1975,29,yes
19750715,7/15/1975,Shackelton Point,210,111,16650,1975,29,yes
19750715,7/15/1975,Buoy 109,211,28,4200,1975,29,yes
19750715,7/15/1975,Buoy 109,301,14,9800,1975,29,yes
19750715,7/15/1975,Buoy 125,301,49,34300,1975,29,yes
19750715,7/15/1975,Shackelton Point,301,70,49000,1975,29,yes
19750715,7/15/1975,Three Mile Bay,301,7,4900,1975,29,yes
19750715,7/15/1975,Buoy 109,304,722,122740,1975,29,yes
19750715,7/15/1975,Buoy 125,304,167,28390,1975,29,yes
19750715,7/15/1975,Shackelton Point,304,139,23630,1975,29,yes
19750715,7/15/1975,Three Mile Bay,304,222,37740,1975,29,yes
19750715,7/15/1975,Buoy 109,305,250,87500,1975,29,yes
19750715,7/15/1975,Three Mile Bay,305,111,38850,1975,29,yes
19750715,7/15/1975,Three Mile Bay,308,7,3640,1975,29,yes
